CMDLINE python -u main_sequence.py --total_num_scenes 24 --agent rl --exp_name sequence6-5 --env sequence --sim_gpu_id 1 --task_config tasks/sequence_gibson.yaml --split train --panorama --num_training_frames 1000 --num_local_steps 50 --max_episode_length_straight 50 --sem_pred_prob_thr 0.7
MEM 119193.546875 1775559814.3727
MEM 119283.738281 1775559814.5204
MEM 119543.597656 1775559814.6996
MEM 119711.933594 1775559814.8406
MEM 119800.117188 1775559814.9812
MEM 119890.617188 1775559815.1369
MEM 119941.910156 1775559815.2757
MEM 119953.437500 1775559815.4145
MEM 119970.800781 1775559815.5590
MEM 119973.992188 1775559815.6872
MEM 120011.527344 1775559815.8216
MEM 120177.253906 1775559815.9507
MEM 120282.875000 1775559816.0752
MEM 120435.414062 1775559816.2028
MEM 120495.570312 1775559816.3327
MEM 120765.054688 1775559816.4658
MEM 120964.226562 1775559816.5979
MEM 120984.699219 1775559816.7335
MEM 120925.062500 1775559816.8691
MEM 120994.167969 1775559817.0056
MEM 120986.152344 1775559817.1423
MEM 121056.453125 1775559817.2789
MEM 121070.558594 1775559817.4194
MEM 121061.933594 1775559817.5590
MEM 121115.007812 1775559817.6986
MEM 121096.781250 1775559817.8370
MEM 121096.863281 1775559817.9741
MEM 121154.742188 1775559818.1131
MEM 121110.976562 1775559818.2511
MEM 121102.148438 1775559818.3896
MEM 121102.171875 1775559818.5285
MEM 121146.218750 1775559818.6677
MEM 121117.566406 1775559818.8057
MEM 121102.324219 1775559818.9448
MEM 121102.363281 1775559819.0834
MEM 121197.296875 1775559819.2224
MEM 121102.496094 1775559819.3604
MEM 121102.496094 1775559819.4958
MEM 121102.496094 1775559819.6330
MEM 121135.585938 1775559819.7742
MEM 121177.800781 1775559819.9152
MEM 121218.160156 1775559820.0733
MEM 121215.554688 1775559820.2094
MEM 121274.312500 1775559820.3597
MEM 121278.976562 1775559820.5396
MEM 121285.773438 1775559820.7051
MEM 121277.746094 1775559820.8569
MEM 121310.656250 1775559820.9986
MEM 121403.710938 1775559821.1395
MEM 121381.820312 1775559821.2951
MEM 121394.304688 1775559821.4674
MEM 121409.789062 1775559821.6074
MEM 121444.593750 1775559821.7340
MEM 121488.472656 1775559821.8769
MEM 121531.808594 1775559822.0416
MEM 121594.496094 1775559822.2049
MEM 121690.601562 1775559822.3736
MEM 121731.562500 1775559822.5860
MEM 121732.722656 1775559822.7791
MEM 121791.578125 1775559822.9208
MEM 121884.789062 1775559823.0638
MEM 121843.832031 1775559823.2687
MEM 121931.421875 1775559823.4294
MEM 121902.375000 1775559823.6003
MEM 121979.265625 1775559823.7520
MEM 122050.632812 1775559823.8836
MEM 122127.449219 1775559824.0156
MEM 122145.687500 1775559824.1436
MEM 122315.132812 1775559824.2773
MEM 122329.871094 1775559824.4029
MEM 122461.929688 1775559824.5375
MEM 122493.847656 1775559824.6672
MEM 122513.347656 1775559824.8000
MEM 122590.027344 1775559824.9276
MEM 122652.031250 1775559825.0514
MEM 122673.164062 1775559825.1763
MEM 122855.816406 1775559825.3106
MEM 122869.804688 1775559825.4444
MEM 122864.031250 1775559825.5804
MEM 122986.187500 1775559825.7155
MEM 122936.304688 1775559825.8525
MEM 122950.851562 1775559825.9893
MEM 122950.882812 1775559826.1265
MEM 122950.882812 1775559826.2626
MEM 122950.882812 1775559826.3989
MEM 122950.882812 1775559826.5361
MEM 122950.882812 1775559826.6765
MEM 122955.296875 1775559826.8150
MEM 122955.371094 1775559826.9539
MEM 122955.371094 1775559827.0917
MEM 122955.925781 1775559827.2298
MEM 122956.378906 1775559827.3686
MEM 122956.378906 1775559827.5069
MEM 122956.378906 1775559827.6467
MEM 122956.699219 1775559827.7857
MEM 122956.699219 1775559827.9256
MEM 122956.699219 1775559828.0667
MEM 122956.699219 1775559828.2055
MEM 122956.699219 1775559828.3445
MEM 122956.699219 1775559828.4822
MEM 122956.699219 1775559828.6215
MEM 122979.402344 1775559828.7582
MEM 123172.703125 1775559828.8962
MEM 122956.699219 1775559829.0348
MEM 122956.699219 1775559829.1735
MEM 122956.699219 1775559829.3122
MEM 122991.949219 1775559829.4518
MEM 122984.949219 1775559829.5863
MEM 122963.527344 1775559829.7224
MEM 123004.339844 1775559829.8535
MEM 123006.816406 1775559829.9997
MEM 123007.402344 1775559830.1587
MEM 123032.671875 1775559830.2975
MEM 123076.328125 1775559830.4212
MEM 123136.210938 1775559830.5467
MEM 123138.339844 1775559830.6775
MEM 123152.917969 1775559830.8472
MEM 123155.570312 1775559830.9887
MEM 123235.941406 1775559831.1433
MEM 123291.371094 1775559831.3169
MEM 123387.718750 1775559831.4542
MEM 123485.125000 1775559831.5842
MEM 123578.925781 1775559831.7482
MEM 123559.453125 1775559831.8896
MEM 123582.972656 1775559832.0366
MEM 123586.316406 1775559832.2415
MEM 123673.945312 1775559832.3841
MEM 123642.609375 1775559832.5453
MEM 123708.929688 1775559832.6986
MEM 123721.484375 1775559832.8465
MEM 123653.652344 1775559832.9947
MEM 123615.050781 1775559833.1811
MEM 123537.339844 1775559833.3495
MEM 123463.863281 1775559833.5093
MEM 123524.628906 1775559833.6864
MEM 123625.753906 1775559833.8239
MEM 123637.125000 1775559833.9978
MEM 123637.386719 1775559834.1810
MEM 123681.933594 1775559834.3124
MEM 123720.148438 1775559834.4501
MEM 123734.179688 1775559834.5773
MEM 123765.882812 1775559834.7065
MEM 123797.167969 1775559834.8299
MEM 123801.449219 1775559834.9606
MEM 123834.742188 1775559835.0950
